x,y,z,r,g,b
81,136,0.50122213,22,34,24
82,136,0.51170766,25,38,28
83,136,0.5207824,32,45,34
84,136,0.52808523,31,44,33
85,136,0.53310275,22,34,24
86,136,0.537809,17,30,19
87,136,0.54154634,18,31,21
88,136,0.54481286,29,42,31
89,136,0.54855686,33,47,36
90,136,0.551282,36,49,38
91,136,0.5519732,31,44,33
92,136,0.55267894,25,38,28
93,136,0.5544494,24,37,26
94,136,0.55594206,29,42,31
95,136,0.55443674,34,48,36
96,136,0.5496509,29,40,25
97,136,0.544171,31,42,28
98,136,0.53772795,33,44,30
99,136,0.5289503,32,43,29
100,136,0.51867527,29,40,25
101,136,0.5079271,28,38,24
102,136,0.49769142,29,40,25
103,136,0.48771477,32,43,29
104,136,0.47661155,30,41,26
105,136,0.4654841,24,34,21
106,136,0.454915,19,30,16
107,136,0.44320434,21,31,17
108,136,0.43078828,24,34,21
109,136,0.41849664,26,37,23
110,136,0.40662757,25,36,22
111,136,0.39469084,23,33,17
112,136,0.3823439,28,42,24
113,136,0.37011796,21,34,17
114,136,0.3560819,24,34,18
115,136,0.33883166,36,44,29
116,136,0.31736517,48,50,32
117,136,0.28984898,45,47,28
118,136,0.25844872,49,45,23
119,136,0.21722935,56,50,21
120,136,0.14393525,71,65,44
60,137,0.16930029,42,55,57
61,137,0.24214457,29,49,52
62,137,0.2859476,13,38,41
63,137,0.31405815,33,54,54
64,137,0.3335421,25,44,41
65,137,0.3494055,30,45,41
66,137,0.36412907,26,42,37
67,137,0.37854436,19,34,30
68,137,0.39192578,18,33,29
69,137,0.4041137,23,38,33
70,137,0.41530204,23,40,30
71,137,0.42344794,18,34,25
72,137,0.4259549,18,34,25
73,137,0.42245948,19,36,26
74,137,0.41565818,19,36,24
75,137,0.41158745,18,34,23
76,137,0.41499034,22,38,26
77,137,0.4268389,26,43,31
78,137,0.44500116,25,42,29
79,137,0.4640936,21,37,24
80,137,0.48084417,26,40,29
81,137,0.49334,23,36,25
82,137,0.50224376,24,37,26
83,137,0.5101912,30,43,32
84,137,0.5163077,30,43,32
85,137,0.52106977,25,38,28
86,137,0.52570564,25,38,28
87,137,0.5295064,29,42,31
88,137,0.5323178,32,45,34
89,137,0.534545,30,43,32
90,137,0.53632,26,40,29
91,137,0.5368545,24,37,26
92,137,0.5377823,25,38,28
93,137,0.5397432,26,40,29
94,137,0.5408765,28,41,30
95,137,0.5395116,28,41,30
96,137,0.5356389,22,31,21
97,137,0.53003836,24,34,21
98,137,0.5240369,26,37,23
99,137,0.5164746,26,37,23
100,137,0.5071421,24,34,21
101,137,0.49679124,24,34,21
102,137,0.4865409,26,37,23
103,137,0.47661588,30,41,26
104,137,0.4657002,23,33,19
105,137,0.45416594,23,33,19
106,137,0.44312733,24,34,21
107,137,0.43197113,24,34,21
108,137,0.4200898,24,34,21
109,137,0.40750647,24,34,21
110,137,0.39481908,26,37,23
111,137,0.3822479,28,38,24
112,137,0.3694988,25,36,22
113,137,0.3562298,31,42,25
114,137,0.3418597,33,42,26
115,137,0.32531017,32,38,19
116,137,0.3052012,37,38,19
117,137,0.27995995,48,44,22
118,137,0.2474796,57,51,22
119,137,0.18658142,57,48,17
61,138,0.19963726,38,55,60
62,138,0.2643703,4,30,34
63,138,0.29817352,38,58,58
64,138,0.32032418,25,44,41
65,138,0.33769444,29,44,40
66,138,0.35334012,25,41,36
67,138,0.36813274,18,33,29
68,138,0.3811494,16,31,26
69,138,0.39275166,18,33,29
70,138,0.4038804,18,34,25
71,138,0.4132441,13,31,22
72,138,0.41839164,18,34,25
73,138,0.41872102,25,42,32
74,138,0.41506118,23,40,28
75,138,0.41140148,11,29,17
76,138,0.41105628,13,31,19
77,138,0.41889817,26,43,31
78,138,0.4349902,28,44,31
79,138,0.45347893,17,33,21
80,138,0.46983418,29,42,31
81,138,0.48125166,24,36,29
82,138,0.48968112,22,33,26
83,138,0.4965745,25,37,30
84,138,0.50198555,26,38,31
85,138,0.5071965,28,40,32
86,138,0.5119502,31,43,36
87,138,0.51593834,37,49,42
88,138,0.51828325,36,48,41
89,138,0.5195194,25,37,30
90,138,0.52158356,16,28,21
91,138,0.5223542,17,29,22
92,138,0.52298725,24,36,29
93,138,0.5248127,29,41,33
94,138,0.5253752,26,38,31
95,138,0.52389455,21,33,23
96,138,0.52089566,18,28,17
97,138,0.51572883,22,30,17
98,138,0.50970185,24,32,19
99,138,0.5031937,25,33,21
100,138,0.4951471,24,32,19
101,138,0.48547444,25,33,21
102,138,0.4753381,28,36,23
103,138,0.46543026,30,38,25
104,138,0.45464858,18,26,12
105,138,0.44262373,24,32,19
106,138,0.4310846,29,37,24
107,138,0.4199045,29,37,24
108,138,0.40850738,25,33,21
109,138,0.3965516,24,32,19
110,138,0.38395482,29,37,24
111,138,0.3712509,31,42,28
112,138,0.3577752,32,42,31
113,138,0.34203967,33,44,30
114,138,0.32464817,36,44,29
115,138,0.30512455,38,41,22
116,138,0.28255814,37,36,11
117,138,0.25704098,44,38,7
118,138,0.22010337,66,57,22
119,138,0.14654188,57,50,24
61,139,0.15228878,43,54,59
62,139,0.23128523,11,32,38
63,139,0.27551863,30,50,53
64,139,0.3038301,26,45,42
65,139,0.32486907,29,44,40
66,139,0.34107912,26,42,37
67,139,0.35503706,23,38,33
68,139,0.36805338,19,34,30
69,139,0.3800442,19,34,30
70,139,0.39106712,21,37,28
71,139,0.40070382,21,37,28
72,139,0.40786934,21,37,28
73,139,0.412101,22,38,29
74,139,0.41270414,19,36,24
75,139,0.41136262,13,31,19
76,139,0.41067505,16,32,21
77,139,0.41611734,19,36,24
78,139,0.42873028,18,34,22
79,139,0.44434217,12,29,16
80,139,0.4579877,25,37,30
81,139,0.46787888,23,34,28
82,139,0.4760641,21,32,25
83,139,0.48241338,21,32,25
84,139,0.48753738,23,34,28
85,139,0.49220988,25,37,30
86,139,0.49649402,30,42,34
87,139,0.50033814,34,47,40
88,139,0.5026672,34,47,40
89,139,0.5038587,24,36,29
90,139,0.5061885,13,26,19
91,139,0.5072085,13,26,19
92,139,0.5077118,22,33,26
93,139,0.5092504,28,40,32
94,139,0.5096934,25,37,30
95,139,0.50811005,22,31,22
96,139,0.50523794,24,31,22
97,139,0.5007381,25,33,21
98,139,0.49506152,26,34,22
99,139,0.4892411,26,34,22
100,139,0.48216733,26,34,22
101,139,0.4735263,26,34,22
102,139,0.46400586,28,36,23
103,139,0.454054,29,37,24
104,139,0.44290668,21,29,16
105,139,0.4307439,25,33,21
106,139,0.4191489,29,37,24
107,139,0.40763006,30,38,25
108,139,0.39588013,28,36,23
109,139,0.3842063,26,34,22
110,139,0.37251905,28,36,23
111,139,0.3608899,29,36,26
112,139,0.34714922,42,51,42
113,139,0.32823366,31,38,29
114,139,0.3057282,33,38,24
115,139,0.27978662,44,48,25
116,139,0.25062996,45,43,16
117,139,0.21503021,48,41,4
118,139,0.15714669,69,60,26
62,140,0.18688282,29,47,54
63,140,0.24890517,21,41,44
64,140,0.28334883,25,44,41
65,140,0.30786133,28,43,38
66,140,0.32581204,26,42,37
67,140,0.34074998,25,41,36
68,140,0.35441157,22,37,32
69,140,0.36643264,21,36,31
70,140,0.37714183,23,40,30
71,140,0.38718578,26,43,33
72,140,0.395619,22,38,29
73,140,0.4028695,10,28,18
74,140,0.40725434,11,29,17
75,140,0.40896937,25,42,30
76,140,0.41099736,28,44,32
77,140,0.41583025,16,32,21
78,140,0.42501616,11,29,16
79,140,0.43650496,21,36,23
80,140,0.44645682,21,32,25
81,140,0.45463717,23,31,25
82,140,0.46203288,22,30,24
83,140,0.4681125,21,29,23
84,140,0.4732215,21,29,23
85,140,0.4767791,24,32,26
86,140,0.47997722,25,33,28
87,140,0.48338273,25,33,28
88,140,0.48585215,32,41,34
89,140,0.48738065,28,36,30
90,140,0.48937833,22,30,24
91,140,0.49052164,21,29,23
92,140,0.49149078,23,31,25
93,140,0.4929899,25,33,28
94,140,0.49374875,26,34,29
95,140,0.49238873,25,34,25
96,140,0.48940974,29,36,26
97,140,0.48543835,28,34,25
98,140,0.4803697,28,34,25
99,140,0.47466743,26,33,24
100,140,0.46830338,26,33,24
101,140,0.46068087,26,33,24
102,140,0.4523076,25,32,23
103,140,0.44287023,24,31,22
104,140,0.43155193,28,34,25
105,140,0.41916516,26,33,24
106,140,0.40704533,25,32,23
107,140,0.39509875,28,34,25
108,140,0.38301814,30,37,28
109,140,0.37100878,29,36,26
110,140,0.35975453,24,31,22
111,140,0.34867477,21,28,18
112,140,0.33480245,33,41,34
113,140,0.31460887,32,40,31
114,140,0.28716144,37,40,25
115,140,0.25250027,37,38,17
116,140,0.2095662,49,44,10
117,140,0.14889129,66,59,23
62,141,0.14028996,34,47,51
63,141,0.21397878,26,44,50
64,141,0.25676268,25,41,41
65,141,0.2857608,24,40,34
66,141,0.30806357,25,41,36
67,141,0.32572988,25,41,36
68,141,0.33993584,22,37,32
69,141,0.35173026,17,32,28
70,141,0.36232924,22,38,29
71,141,0.37281883,29,45,36
72,141,0.38165992,22,38,29
73,141,0.3904254,4,23,12
74,141,0.39703164,8,26,13
75,141,0.40175888,32,49,37
76,141,0.4065266,37,53,42
77,141,0.41070294,21,37,25
78,141,0.41816032,17,33,21
79,141,0.42757255,32,48,34
80,141,0.434554,17,29,22
81,141,0.44083846,22,30,24
82,141,0.44716647,22,30,24
83,141,0.4532819,19,28,22
84,141,0.45804784,19,28,22
85,141,0.4609058,22,30,24
86,141,0.46374074,22,30,24
87,141,0.466862,18,26,21
88,141,0.46888375,28,36,30
89,141,0.47056764,28,36,30
90,141,0.4722584,26,34,29
91,141,0.47336712,24,32,26
92,141,0.4748798,23,31,25
93,141,0.47671276,23,31,25
94,141,0.477872,24,32,26
95,141,0.47687787,26,36,26
96,141,0.47355753,28,34,26
97,141,0.46987113,26,33,24
98,141,0.4655388,24,31,22
99,141,0.45991895,23,30,21
100,141,0.45392287,23,30,21
101,141,0.44708982,23,30,21
102,141,0.43988237,21,28,18
103,141,0.431443,18,25,16
104,141,0.42067933,31,38,29
105,141,0.4082111,26,33,24
106,141,0.39549008,23,30,21
107,141,0.3829552,24,31,22
108,141,0.37025985,28,34,25
109,141,0.35752505,28,34,25
110,141,0.34551492,23,30,21
111,141,0.33396205,17,24,16
112,141,0.31960273,13,21,19
113,141,0.29869837,40,43,38
114,141,0.26895213,43,44,33
115,141,0.22857618,29,28,1
116,141,0.16704372,49,45,10
63,142,0.15412006,40,54,58
64,142,0.21937487,28,43,43
65,142,0.25947908,25,41,36
66,142,0.28693765,26,42,37
67,142,0.30663303,26,42,37
68,142,0.3207994,21,36,31
69,142,0.3339274,13,30,25
70,142,0.34605855,18,34,25
71,142,0.3570739,28,44,34
72,142,0.365648,24,41,31
73,142,0.37405485,12,30,21
74,142,0.38111812,13,31,19
75,142,0.38786578,29,45,33
76,142,0.3942685,32,49,37
77,142,0.3990592,23,40,28
78,142,0.40606976,22,38,25
79,142,0.4140715,31,47,33
80,142,0.42021358,18,30,23
81,142,0.42593393,24,32,26
82,142,0.4316785,23,31,25
83,142,0.43775898,18,26,21
84,142,0.44195986,18,26,21
85,142,0.4444732,23,31,25
86,142,0.4471945,24,32,26
87,142,0.44993478,21,29,23
88,142,0.4517481,24,32,26
89,142,0.4535511,25,33,28
90,142,0.4551446,25,33,28
91,142,0.456168,25,33,28
92,142,0.4579081,24,32,26
93,142,0.46013737,23,31,25
94,142,0.46159026,23,31,25
95,142,0.4607702,23,32,23
96,142,0.45744345,25,32,24
97,142,0.45405453,22,29,19
98,142,0.45040888,19,26,17
99,142,0.44499385,21,28,18
100,142,0.438711,22,29,19
101,142,0.43224758,23,30,21
102,142,0.42549658,19,26,17
103,142,0.4179074,17,24,13
104,142,0.4076526,28,34,25
105,142,0.39582357,25,32,23
106,142,0.38375542,24,31,22
107,142,0.37134874,23,30,21
108,142,0.35829386,23,30,21
109,142,0.34454602,23,30,21
110,142,0.3304082,23,30,21
111,142,0.31659895,22,29,21
112,142,0.3005368,21,24,23
113,142,0.27759224,33,37,36
114,142,0.24628325,40,41,30
115,142,0.20075838,43,42,19
116,142,0.12833816,51,48,23
64,143,0.17427559,28,44,44
65,143,0.22991993,28,47,41
66,143,0.25839567,28,47,43
67,143,0.27759448,30,45,41
68,143,0.29369232,23,38,33
69,143,0.310679,13,30,25
70,143,0.3261373,18,33,29
71,143,0.33861676,28,44,34
72,143,0.34806183,28,44,34
73,143,0.35616338,26,41,32
74,143,0.36281368,23,37,26
75,143,0.3698508,21,34,24
76,143,0.37676623,22,36,25
77,143,0.38351676,22,37,24
78,143,0.39064908,22,37,24
79,143,0.39729556,21,33,23
80,143,0.40389866,23,31,25
81,143,0.41020426,26,34,32
82,143,0.41604108,24,32,30
83,143,0.42137992,18,26,24
84,143,0.42508742,18,26,24
85,143,0.42784745,26,34,32
86,143,0.4304813,29,37,34
87,143,0.43270087,26,34,29
88,143,0.43461466,24,32,26
89,143,0.4361703,23,31,25
90,143,0.4370615,23,31,25
91,143,0.4376527,24,32,26
92,143,0.43947244,25,33,28
93,143,0.44241208,25,34,25
94,143,0.44468245,22,30,24
95,143,0.44439447,18,28,18
96,143,0.441343,24,31,23
97,143,0.4377482,21,28,19
98,143,0.43420172,18,25,17
99,143,0.4292011,21,28,19
100,143,0.4228903,23,30,22
101,143,0.4166697,25,32,24
102,143,0.4098261,23,30,22
103,143,0.40239808,19,26,18
104,143,0.39287874,22,29,21
105,143,0.38177323,24,31,22
106,143,0.37045786,25,32,23
107,143,0.35880953,23,30,21
108,143,0.34649,21,25,16
109,143,0.3323661,18,25,16
110,143,0.3161217,25,30,21
111,143,0.2991841,29,36,28
112,143,0.2798023,40,43,42
113,143,0.25285617,21,24,19
114,143,0.21223904,26,29,16
115,143,0.14777426,50,49,32
64,144,0.12966582,33,44,44
65,144,0.19209501,40,56,54
66,144,0.22031914,24,45,44
67,144,0.23884408,26,45,42
68,144,0.25928923,25,44,41
69,144,0.28145987,16,34,29
70,144,0.300954,19,34,30
71,144,0.31619292,29,44,40
72,144,0.3274717,24,38,30
73,144,0.33611238,30,42,34
74,144,0.34329617,31,41,31
75,144,0.3502345,24,33,24
76,144,0.3574912,25,32,23
77,144,0.3658834,30,37,28
78,144,0.37358737,30,37,28
79,144,0.3805141,23,30,22
80,144,0.38722518,24,30,31
81,144,0.39346617,25,31,34
82,144,0.39945358,26,32,36
83,144,0.40400332,26,32,36
84,144,0.40728036,25,33,33
85,144,0.41006705,25,33,33
86,144,0.41247442,24,32,32
87,144,0.41463125,23,31,29
88,144,0.4164209,13,26,19
89,144,0.41636574,16,28,21
90,144,0.4151165,19,32,22
91,144,0.4144991,24,37,26
92,144,0.41637638,22,34,24
93,144,0.42072394,16,29,17
94,144,0.42507192,11,25,13
95,144,0.42642462,16,29,18
96,144,0.424174,24,32,26
97,144,0.4204759,24,32,30
98,144,0.4165797,25,31,30
99,144,0.41216418,25,31,30
100,144,0.40659195,25,32,26
101,144,0.40034464,25,32,26
102,144,0.39351815,28,31,26
103,144,0.38577417,28,31,26
104,144,0.37696278,26,30,25
105,144,0.36666152,26,30,23
106,144,0.3556846,25,29,22
107,144,0.34449053,23,26,19
108,144,0.33260188,24,25,18
109,144,0.31930062,23,26,19
110,144,0.3030095,29,30,23
111,144,0.2827072,30,33,26
112,144,0.25700167,28,34,26
113,144,0.21854731,36,44,31
114,144,0.15353315,41,45,31
65,145,0.12568752,36,48,48
66,145,0.1606839,40,58,58
67,145,0.19159006,26,48,47
68,145,0.22182326,26,44,44
69,145,0.24890308,26,45,42
70,145,0.2721223,23,38,36
71,145,0.29046163,13,30,25
72,145,0.303036,18,30,26
73,145,0.3111583,22,33,26
74,145,0.31833595,24,32,26
75,145,0.32566148,22,29,21
76,145,0.33440554,24,28,21
77,145,0.34431228,28,32,23
78,145,0.35378113,26,31,22
79,145,0.3628903,21,24,17
80,145,0.3697486,22,28,29
81,145,0.37578177,22,28,31
82,145,0.38131544,22,28,31
83,145,0.3854695,22,28,31
84,145,0.38881794,21,28,31
85,145,0.3914816,21,29,29
86,145,0.39363545,21,29,29
87,145,0.3951691,21,29,26
88,145,0.3947431,26,38,31
89,145,0.39084673,22,34,24
90,145,0.38577116,19,32,22
91,145,0.38270324,21,33,23
92,145,0.3847479,18,31,19
93,145,0.3914174,16,29,17
94,145,0.3995338,19,32,21
95,145,0.40519452,26,40,29
96,145,0.40539256,22,30,28
97,145,0.4024359,22,30,30
98,145,0.39826626,23,29,30
99,145,0.39397997,23,29,28
100,145,0.3889084,23,29,28
101,145,0.38253486,23,29,28
102,145,0.37608021,25,29,28
103,145,0.3687616,25,29,24
104,145,0.36077216,23,26,22
105,145,0.35175365,24,28,21
106,145,0.34159714,26,28,21
107,145,0.33068603,26,28,21
108,145,0.318741,25,26,19
109,145,0.3047706,26,28,21
110,145,0.28706416,30,31,24
111,145,0.2634643,31,36,26
112,145,0.23146553,29,37,25
113,145,0.17442963,31,38,25
67,146,0.128339,17,33,36
68,146,0.17902939,3,23,26
69,146,0.21342278,17,34,36
70,146,0.24164473,26,42,42
71,146,0.26316956,22,37,34
72,146,0.2753884,16,28,26
73,146,0.28197408,18,30,26
74,146,0.28728253,21,29,23
75,146,0.29391414,19,29,19
76,146,0.3045382,22,29,21
77,146,0.31709602,24,31,22
78,146,0.33036536,23,28,18
79,146,0.34272605,17,21,12
80,146,0.35082194,22,28,26
81,146,0.35721418,21,26,28
82,146,0.3624113,19,25,26
83,146,0.36679143,18,24,25
84,146,0.37065843,18,24,25
85,146,0.37290445,19,25,24
86,146,0.37432534,19,28,25
87,146,0.3742143,21,29,23
88,146,0.3699287,28,36,30
89,146,0.3606698,24,33,24
90,146,0.3501191,23,32,23
91,146,0.34360796,23,32,22
92,146,0.34551033,21,30,19
93,146,0.35526845,18,28,17
94,146,0.3688842,22,31,21
95,146,0.3804297,29,38,29
96,146,0.3847802,19,28,22
97,146,0.38367334,19,28,25
98,146,0.38001812,21,26,25
99,146,0.37576178,21,26,25
100,146,0.37109795,21,26,25
101,146,0.3652117,21,28,22
102,146,0.35916615,23,26,22
103,146,0.35313073,23,26,22
104,146,0.34658575,18,22,17
105,146,0.33911148,21,24,17
106,146,0.32961038,26,28,21
107,146,0.3182155,26,28,19
108,146,0.30452114,28,29,21
109,146,0.28720483,29,30,22
110,146,0.26498392,31,32,24
111,146,0.2367368,30,34,25
112,146,0.19680397,28,36,24
113,146,0.12903956,21,25,17
68,147,0.11690505,7,21,26
69,147,0.15954395,7,24,31
70,147,0.20144817,22,36,41
71,147,0.22972295,25,40,42
72,147,0.24322484,18,31,32
73,147,0.24961995,18,30,29
74,147,0.25313178,19,28,25
75,147,0.25904152,21,29,23
76,147,0.2707965,25,32,26
77,147,0.28623796,25,32,24
78,147,0.30376932,22,29,21
79,147,0.31962517,17,24,16
80,147,0.33066243,24,31,25
81,147,0.3379118,22,28,26
82,147,0.34324458,19,26,21
83,147,0.34818703,18,25,19
84,147,0.35217473,18,25,19
85,147,0.35392463,19,26,21
86,147,0.35468933,21,29,23
87,147,0.35285538,23,32,23
88,147,0.34505668,21,30,21
89,147,0.3311892,23,32,23
90,147,0.3157504,30,40,29
91,147,0.30634642,37,47,36
92,147,0.30780855,34,44,33
93,147,0.31996334,25,34,24
94,147,0.33859286,21,30,19
95,147,0.35537544,21,30,21
96,147,0.36423704,18,26,21
97,147,0.36577043,18,26,24
98,147,0.36330524,19,25,24
99,147,0.3591959,19,26,21
100,147,0.35525024,19,26,21
101,147,0.3506727,19,26,21
102,147,0.3450445,22,25,21
103,147,0.33954972,22,25,18
104,147,0.3332347,18,22,13
105,147,0.32582143,21,25,16
106,147,0.31677413,26,28,19
107,147,0.30399156,28,29,21
108,147,0.28662515,28,29,21
109,147,0.2641249,28,29,21
110,147,0.2361039,29,30,22
111,147,0.19794056,29,30,21
112,147,0.13907886,23,26,17
70,148,0.13150793,16,29,36
71,148,0.17055537,10,25,31
72,148,0.20026036,17,29,34
73,148,0.2147694,11,25,28
74,148,0.22047074,8,21,23
75,148,0.22677663,12,25,24
76,148,0.2380019,22,30,28
77,148,0.25542012,24,32,26
78,148,0.2761809,23,31,25
79,148,0.29521313,23,30,24
80,148,0.3097612,23,30,22
81,148,0.31898332,22,29,21
82,148,0.32563367,19,26,18
83,148,0.3317437,17,24,16
84,148,0.3353987,17,24,16
85,148,0.33660284,19,26,18
86,148,0.33699304,22,29,21
87,148,0.3343391,23,30,21
88,148,0.32514298,22,29,19
89,148,0.30907515,26,33,24
90,148,0.29137287,37,44,34
91,148,0.28080413,45,52,43
92,148,0.2825801,43,50,41
93,148,0.29647824,32,40,30
94,148,0.3176999,24,31,22
95,148,0.33691332,22,29,21
96,148,0.34762236,18,26,21
97,148,0.3503444,18,26,21
98,148,0.34853297,19,26,21
99,148,0.3446149,19,26,21
100,148,0.34078407,19,26,21
101,148,0.33695078,19,26,18
102,148,0.33172426,22,25,18
103,148,0.3254678,22,26,17
104,148,0.31822464,21,25,16
105,148,0.30959076,23,28,18
106,148,0.29952443,28,29,21
107,148,0.28435796,28,29,18
108,148,0.2625812,26,28,17
109,148,0.23477854,25,26,16
110,148,0.19690289,25,26,16
111,148,0.1384968,22,22,12
72,149,0.13023646,18,28,36
73,149,0.16165146,12,24,30
74,149,0.18597808,3,17,23
75,149,0.19992043,6,18,21
76,149,0.21100406,12,24,26
77,149,0.22770447,17,29,28
78,149,0.2480763,21,29,29
79,149,0.26864985,22,30,28
80,149,0.28543317,18,28,18
81,149,0.2973507,18,25,16
82,149,0.30693054,17,24,13
83,149,0.31499982,16,23,12
84,149,0.31895947,16,23,12
85,149,0.32041025,17,24,13
86,149,0.32128724,18,25,16
87,149,0.31953028,19,26,17
88,149,0.31180328,23,30,21
89,149,0.29654106,23,30,21
90,149,0.2794242,26,33,24
91,149,0.26981357,30,37,28
92,149,0.27300546,28,34,25
93,149,0.28794718,22,29,19
94,149,0.30856952,19,26,17
95,149,0.32560238,23,30,21
96,149,0.33410236,19,29,19
97,149,0.33601794,19,28,22
98,149,0.33450997,21,28,22
99,149,0.33095735,21,28,19
100,149,0.32621506,21,28,19
101,149,0.32182437,21,28,19
102,149,0.31648642,23,28,18
103,149,0.30884987,23,28,18
104,149,0.29974437,22,26,17
105,149,0.28836265,24,29,19
106,149,0.2745886,28,29,18
107,149,0.2565871,26,28,17
108,149,0.23174584,24,25,13
109,149,0.19548966,23,24,12
110,149,0.1379134,19,21,11
74,150,0.12536542,13,25,33
75,150,0.15593155,12,24,30
76,150,0.1823932,12,25,31
77,150,0.20252883,10,24,26
78,150,0.2207025,11,23,25
79,150,0.24043645,16,28,26
80,150,0.25714085,17,26,17
81,150,0.27115107,17,26,16
82,150,0.28394663,17,26,16
83,150,0.29383227,16,25,13
84,150,0.29908454,17,24,13
85,150,0.30189756,18,25,16
86,150,0.30407992,18,25,16
87,150,0.30440456,18,25,16
88,150,0.29971033,22,29,19
89,150,0.28766337,18,25,16
90,150,0.27467892,19,24,13
91,150,0.26932326,21,25,16
92,150,0.2750196,18,23,12
93,150,0.28935036,13,19,8
94,150,0.30626258,18,23,12
95,150,0.31788692,23,30,21
96,150,0.3215569,18,28,18
97,150,0.32129505,18,28,18
98,150,0.3195093,19,26,18
99,150,0.3160669,19,26,18
100,150,0.30985627,19,26,18
101,150,0.30339667,19,26,17
102,150,0.29647624,22,26,17
103,150,0.28679404,22,26,17
104,150,0.27433985,22,26,13
105,150,0.2593105,23,28,16
106,150,0.24111119,25,26,16
107,150,0.22025129,23,24,13
108,150,0.19057815,21,23,8
109,150,0.13666625,17,19,7
76,151,0.12469925,12,24,29
77,151,0.15788542,7,22,29
78,151,0.18891993,4,21,25
79,151,0.21158254,8,23,24
80,151,0.22618929,16,28,21
81,151,0.24141845,17,30,19
82,151,0.25589928,21,30,21
83,151,0.26609415,21,30,21
84,151,0.2728,21,30,21
85,151,0.27775782,21,30,21
86,151,0.28189966,21,28,19
87,151,0.28448638,19,26,18
88,151,0.28152022,24,31,23
89,151,0.27197337,22,29,19
90,151,0.26420322,24,28,21
91,151,0.26509076,26,31,22
92,151,0.27402616,24,28,21
93,151,0.28738365,19,24,13
94,151,0.30045754,22,25,18
95,151,0.30714005,24,31,23
96,151,0.30666703,18,25,17
97,151,0.30409974,17,26,17
98,151,0.3014183,18,25,17
99,151,0.29751816,18,25,17
100,151,0.28989273,18,25,17
101,151,0.2801446,18,25,16
102,151,0.27023715,21,25,16
103,151,0.25819913,21,25,16
104,151,0.24176644,19,24,13
105,151,0.22251186,21,25,12
106,151,0.19686486,22,23,11
107,151,0.16271478,18,19,8
108,151,0.12464096,12,13,4
78,152,0.12815242,3,16,21
79,152,0.15556578,0,11,16
80,152,0.1737902,1,16,13
81,152,0.20331873,10,24,17
82,152,0.22155274,16,28,21
83,152,0.22887994,12,25,18
84,152,0.23556317,13,26,19
85,152,0.24337423,19,31,24
86,152,0.25204518,17,25,19
87,152,0.25745904,7,17,10
88,152,0.25402316,24,32,26
89,152,0.24506813,11,22,11
90,152,0.24125543,17,24,18
91,152,0.2477787,24,31,23
92,152,0.26058787,21,24,19
93,152,0.27423924,19,23,16
94,152,0.2838063,23,26,22
95,152,0.28671548,13,22,16
96,152,0.28474414,23,30,24
97,152,0.28084984,19,28,22
98,152,0.27720383,18,25,19
